"gene","LFC_diesel_only_wald","padj_diesel_only_wald","LFC_salinity_only_wald","padj_salinity_only_wald","LFC_diesel_added_wald","padj_diesel_added_wald","LFC_salinity_added_wald","padj_salinity_added_wald","LFC_interactive_only_wald","padj_interactive_only_wald","LFC_combined_wald","padj_combined_wald","LFC_diesel_only_LRT","padj_diesel_only_LRT","LFC_salinity_only_LRT","padj_salinity_only_LRT","LFC_full_model_LRT","padj.x","LFC_interactive_only_LRT","padj.y"
"tRNAscan-SE.tRNA.utg4231.Ser(AGA).2",-0.000256335801357404,0.999745842719034,0.636935031015643,0.189199691155627,0.162222244534168,0.750542870455818,1.94501209161501,0.000467242001967115,0.229999427195635,0.565643999689243,1.04211997728981,0.0430040886133736,-0.989956674275788,0.999103041487149,1.08339044646024,0.108800641134656,1.44624965425897,0.00111402657275655,1.44624965425897,0.547791963004372
"RNAmmer.utg4265.8s.1",-0.000122913690998054,NA,-0.106524532789734,0.865547220428172,-0.157224792507701,NA,-0.119604322583876,0.859607490004359,-0.0012695322243586,NA,-0.529704692474688,0.347994385630317,-1.40107056098722,0.999103041487149,-0.445016694936293,0.867712141714024,-0.0343582593772806,0.641199158518899,-0.0343582593772806,NA
"RNAmmer.utg4265.8s.2",-3.30948153334597e-05,NA,0.0102248756396397,0.988874420325088,-0.0461483633694392,NA,0.0110604957614145,0.987647858100602,-6.22781223208318e-05,NA,-0.107908318607047,0.867764064457228,NA,NA,0.0438273486832436,0.989559713306668,-0.002228928648064,0.983244500144296,-0.002228928648064,NA
"RNAmmer.utg4265.8s.10",-5.85246365193596e-05,NA,-0.00204687897915672,0.997705618812458,-0.298646986169288,NA,-0.504051901559914,0.351992983088153,-0.0675577796980669,NA,-0.765051701723264,0.156893362141457,-0.861607516072926,0.999103041487149,-0.0142563624814643,0.994862615380497,-2.23698593044492,0.41921000771924,-2.23698593044492,NA
"RNAmmer.utg4265.8s.17",-0.000160292971554982,NA,-0.157209290707727,0.806667189081097,-0.133004354958991,NA,0.019012740339771,0.981674964601489,0.0338642322875153,0.962238452558242,-0.4820781054851,0.420038603138278,-1.20561173756466,0.999103041487149,-0.446256802096711,0.774303931375719,0.486401295887805,0.645870457201437,0.486401295887805,NA
"RNAmmer.utg4265.8s.20",-0.000151615391753956,NA,-0.0632831165400334,0.93016197113025,-0.181051652103803,NA,-0.000135661534612058,0.999746518838107,0.0116308213709843,0.989589553184843,-0.485362602660546,0.415462454331807,-1.25469072228419,0.999103041487149,-0.199973958828991,0.92173077302828,0.188787560058268,0.60359772226193,0.188787560058268,NA
"RNAmmer.utg4265.8s.22",-2.33048093159469e-05,NA,-0.0405254238486066,0.955210947018774,-0.0283957468652058,NA,-0.0215633983340169,0.97882669970525,0.00384686354283958,0.995491973809263,-0.11212712737558,0.875289721095891,-0.251668405397233,0.999103041487149,-0.141135227516796,0.946259289560849,0.0706557106800092,0.995594173488781,0.0706557106800092,NA
"RNAmmer.utg4265.8s.30",-1.37473444510018e-06,NA,0.0209616424957558,0.975811910546528,-0.124705011370431,NA,-0.289899303148255,0.613551060622928,-0.0412518281689673,0.917310814215373,-0.297080630885944,0.604172786650457,-0.0151693186839634,0.999103041487149,0.0979577641764106,0.973390507889022,-1.42055642686939,0.890632580612888,-1.42055642686939,NA
"RNAmmer.utg4265.8s.33",-3.86508729063321e-05,0.999745842719034,0.0753417291126026,0.915626316006569,-0.210830905929605,0.630647852879552,-0.195051500302391,0.765917323110586,-0.0586983342926919,0.938884028750427,-0.327187329791509,0.599379699862478,-0.250853734938686,0.999103041487149,0.165397338365919,0.895013565303572,-0.585931578060928,0.837151266869511,-0.585931578060928,NA
"RNAmmer.utg4265.8s.34",-0.000103645721800562,NA,-0.0915739655627723,0.894645154431583,-0.211325006015343,0.596108989669377,-0.196224293964324,0.768437550705463,-0.0179978655734782,0.982020752947635,-0.576046132882612,0.327608083831207,-0.845502134119569,0.999103041487149,-0.255519716514347,0.889876554660349,-0.251799002894012,0.644200129103336,-0.251799002894012,NA
"RNAmmer.utg4265.8s.37",-0.000137937560078579,NA,-0.0546871654032789,0.939614402453974,-0.199563086140466,NA,-0.0645083233347588,0.933353327206066,-0.00125335282765828,0.999491531136115,-0.526385490505091,0.371360070423905,-1.23672155371501,0.999103041487149,-0.176983610193806,0.943076663834576,-0.0222286651790189,0.588982020027951,-0.0222286651790189,NA
